ETR
261
262
264
266
268
270
273
275
278
281
284
287
290
293
297
300
304
308
312
316
320
325
329
334
338
312
317
321
326
331
336
341
346
351
356
362
367
373
379
384
390
396
402
408
414
421
427
433
440
446
453
459
466
473
480
446
452
459
465
471
478
484
491
497
504
510
517
524
530
537
543
550
556
563
569
576
583
589
596
602
609
615
622
628
634
591
597
603
609
614
620
626
631
637
643
648
654
659
664
670
675
680
685
690
695
700
705
710
715
720
724
729
733
738
742
747
751
755
759
763
767
771
775
778
782
786
789
792
796
799
802
805
808
811
813
816
819
821
824
826
828
830
833
835
836
838
840
842
843
845
846
848
849
850
851
852
853
854
855
856
856
857
857
858
858
858
859
859
859
859
859
858
858
858
857
857
856
856
855
854
853
852
851
850
849
848
846
845
844
842
841
839
837
835
833
832
830
827
825
823
821
818
816
813
811
808
805
803
800
797
794
790
787
784
781
778
774
771
767
763
760
756
752
748
744
740
736
732
727
723
719
714
710
705
701
696
691
687
682
677
672
667
662
657
652
647
642
636
631
626
620
615
609
604
598
593
587
581
576
570
564
558
553
546
541
535
573
566
560
554
547
541
534
528
521
515
509
502
496
490
483
477
471
464
458
452
446
440
434
428
422
416
410
404
398
393
387
382
410
404
398
393
387
381
376
370
365
359
390
384
378
373
367
362
357
352
347
342
337
333
328
324
320
315
311
307
304
300
296
293
290
287
284
281
278
275
273
270
268
266
264
263
261
259
258
256
255
254
253
253
252
252
251
251
251
251
251
252
252
253
254
255
256
257
259
260
262
263
265
268
270
272
275
277
280
283
286
289
292
296
299
303
307
311
315
319
323
328
332
337
342
315
320
325
330
334
339
344
350
355
360
366
372
377
383
389
395
401
407
413
419
425
432
438
445
451
458
465
471
478
444
451
457
463
470
476
483
489
496
502
509
515
522
529
535
542
548
555
561
568
574
581
588
594
601
607
614
620
626
633
590
596
602
607
613
619
624
630
636
641
647
652
657
663
668
673
679
684
689
694
699
704
709
714
718
723
728
732
737
741
745
750
754
758
762
766
770
774
777
781
785
788
792
795
798
801
804
807
810
813
816
818
821
823
826
828
830
832
834
836
838
840
841
843
845
846
847
849
850
851
852
853
854
855
856
856
857
857
858
858
858
859
859
859
859
859
858
858
858
858
857
856
856
855
854
854
853
851
851
849
848
847
845
844
843
841
839
837
836
834
832
830
828
826
824
821
819
816
814
812
809
806
803
800
798
794
791
788
785
782
778
775
771
768
764
761
757
753
749
745
741
737
733
729
724
720
715
711
707
702
697
693
688
683
678
674
669
664
659
653
648
643
638
632
627
622
616
611
605
600
594
589
583
577
571
566
560
554
548
542
536
574
568
562
555
549
542
536
529
523
517
510
504
497
491
485
479
472
466
460
454
448
442
435
429
424
418
412
406
400
394
389
383
412
406
400
394
388
383
377
371
366
361
391
385
380
374
369
363
358
353
348
343
339
334
329
325
321
316
312
308
305
301
297
294
291
287
284
282
279
276
273
271
269
267
265
263
261
259
258
257
256
255
253
253
252
252
251
251
251
251
251
252
252
253
254
255
256
257
258
260
261
263
265
267
269
271
274
277
279
282
285
288
292
295
298
302
306
310
314
318
322
327
331
336
341
314
319
323
328
333
338
343
348
354
359
365
370
376
381
387
393
399
405
411
417
424
430
436
443
449
456
463
469
476
443
449
455
462
468
475
481
487
494
500
507
514
520
527
533
540
547
553
560
566
573
579
586
592
599
605
612
618
625
631
637
594
600
606
612
617
623
629
634
640
645
651
656
662
667
672
677
682
688
693
698
702
708
712
717
722
726
731
735
740
744
749
753
757
761
765
769
773
776
780
784
787
791
794
797
800
803
806
809
812
815
817
820
823
825
827
829
831
834
835
837
839
841
842
844
846
847
848
850
851
852
853
854
854
855
856
857
857
858
858
858
858
859
859
859
859
858
858
858
858
857
857
856
855
855
854
853
852
851
850
848
847
846
845
843
841
840
838
836
835
832
831
829
826
824
822
819
817
815
812
809
807
804
801
798
795
792
789
786
783
779
776
772
769
765
761
758
754
750
746
742
738
734
730
725
721
717
712
708
703
699
694
689
684
679
675
670
665
660
655
650
644
639
634
628
623
618
612
607
601
596
590
584
579
573
567
561
556
549
544
538
576
570
563
557
550
544
537
531
525
518
512
505
499
493
486
480
474
468
462
455
449
443
437
431
425
419
413
407
402
396
390
385
379
408
401
396
390
384
379
373
368
362
393
387
381
376
370
365
360
355
349
345
340
335
330
326
322
317
313
309
306
302
298
295
291
288
285
282
279
277
274
272
269
267
265
263
262
260
258
257
256
255
254
253
252
252
251
251
251
251
251
252
252
253
254
254
255
257
258
259
261
263
265
267
269
271
273
276
279
281
284
287
291
294
298
301
305
309
313
317
321
326
330
335
340
313
318
323
327
332
337
342
347
352
358
363
369
374
380
386
392
398
404
410
416
422
429
435
441
448
454
461
468
475
441
447
454
460
466
473
479
486
492
499
505
512
519
525
532
538
545
552
558
565
571
578
584
591
597
604
610
617
623
630
636
593
599
604
610
616
621
627
633
638
644
649
655
660
665
671
676
681
686
691
696
701
706
711
716
721
725
730
734
739
743
747
752
756
760
764
768
772
776
779
783
786
790
793
796
799
802
805
808
811
814
817
819
822
824
826
829
831
833
835
837
839
840
842
844
845
847
848
849
850
851
853
853
854
855
856
856
857
858
858
858
858
859
859
859
858
859
858
858
858
857
857
856
855
855
854
853
852
851
850
849
847
846
845
843
842
840
838
837
835
833
831
829
827
825
823
820
818
815
813
810
808
805
802
799
796
793
790
787
783
780
777
773
770
766
762
759
755
751
747
743
739
735
731
726
722
718
713
709
704
700
695
690
686
681
676
671
666
661
656
651
646
640
635
630
624
619
614
608
603
597
591
586
580
574
568
563
557
551
545
539
533
571
565
558
552
546
539
533
526
520
513
507
501
494
488
482
476
469
463
457
451
444
439
432
426
421
415
409
403
397
392
386
380
409
403
397
391
386
380
374
369
363
394
388
382
377
372
366
361
356
351
346
341
336
332
327
323
319
314
310
307
303
299
296
292
289
286
283
280
277
275
272
270
268
266
264
262
260
259
257
256
255
254
253
253
252
252
251
251
251
251
251
252
253
254
254
255
256
258
259
