ETR
391
392
394
396
398
401
403
406
408
411
414
417
420
424
427
431
434
398
402
406
409
413
417
421
425
430
434
439
443
448
453
457
463
468
473
478
483
488
494
458
463
468
473
478
484
489
494
499
505
510
516
522
527
533
538
544
550
556
561
567
573
579
584
590
596
602
607
614
619
625
631
637
643
648
654
660
665
671
677
682
635
640
645
650
655
660
665
670
675
680
685
690
694
699
704
708
713
717
722
726
731
735
739
743
747
751
755
759
763
767
771
774
778
782
785
789
792
795
799
802
805
808
811
814
817
820
823
825
828
830
833
835
837
840
842
844
846
848
850
852
853
855
857
858
860
861
862
864
865
866
867
868
869
870
871
872
872
873
873
874
874
875
875
875
876
876
876
876
876
876
876
875
875
875
875
874
874
873
873
872
871
871
870
869
868
867
866
865
864
863
861
860
859
857
856
854
853
851
849
847
846
844
842
840
838
836
833
831
829
827
824
822
819
817
814
811
809
806
803
800
797
794
791
788
784
781
778
774
771
768
764
760
757
753
749
746
742
738
734
730
726
722
718
713
709
705
700
696
691
687
682
678
673
668
663
658
654
649
644
639
634
629
624
619
614
609
603
599
593
588
583
578
573
567
562
557
552
592
587
581
576
570
564
559
553
548
542
537
531
526
520
515
510
504
499
494
489
484
478
473
511
505
500
495
490
484
479
474
469
464
460
455
450
445
441
437
432
428
424
420
416
412
408
404
401
397
394
390
387
384
381
378
413
411
408
405
403
400
398
396
394
392
390
389
387
386
385
384
383
382
382
381
381
381
381
381
381
382
382
383
384
385
386
387
389
